n,marathon,year,gender,subgroup,avg_chip_seconds,high_temp,low_temp,avg_temp,precipitation,dew_point,wind_speed,visibility,sea_level_pressure,aqi,main_pollutant,co,ozone,pm10,pm25,no2
1743,Chicago,2014,female,competitive,12744.045897877219,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
4324,Chicago,2014,female,average,14680.342275670637,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
5875,Chicago,2014,female,recreational,16995.5375319149,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
6244,Chicago,2014,female,slow,20880.65390775131,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
178,Chicago,2014,male,elite,8983.735955056178,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
1676,Chicago,2014,male,competitive,10853.05011933174,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
4005,Chicago,2014,male,average,12564.955555555567,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
6408,Chicago,2014,male,recreational,14492.509207240919,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
9933,Chicago,2014,male,slow,18538.532870230563,64,45,55.48,0,43.76,18,10,29.48,53,PM2.5,9,40,14,53,38
168,Chicago,2015,female,elite,10449.97023809524,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
1448,Chicago,2015,female,competitive,12606.415055248628,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
3669,Chicago,2015,female,average,14479.775143090768,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
5433,Chicago,2015,female,recreational,16778.14025400331,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
6537,Chicago,2015,female,slow,20483.677221967213,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
319,Chicago,2015,male,elite,9412.808777429465,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
2016,Chicago,2015,male,competitive,11234.78968253968,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
4199,Chicago,2015,male,average,13058.976661109766,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
5429,Chicago,2015,male,recreational,15082.326026892606,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
8224,Chicago,2015,male,slow,18970.44430933838,79,53,65.67,0,45.96,18,10,29.27,51,PM2.5,8,47,30,51,20
116,Chicago,2016,female,elite,10374.344827586207,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
1401,Chicago,2016,female,competitive,12445.9528907923,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
3822,Chicago,2016,female,average,14293.743589743586,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
5650,Chicago,2016,female,recreational,16567.956814159254,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
7535,Chicago,2016,female,slow,20636.760583941443,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
346,Chicago,2016,male,elite,9603.754335260115,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
2610,Chicago,2016,male,competitive,11387.132950191559,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
5182,Chicago,2016,male,average,13274.264569664221,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
5970,Chicago,2016,male,recreational,15301.076046901173,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
7924,Chicago,2016,male,slow,19319.110928823615,63,50,57.17,0,44.67,14,10,29.69,67,PM2.5,5,37,24,67,27
100,Chicago,2017,female,elite,10128.52,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
936,Chicago,2017,female,competitive,12232.729700854707,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
3224,Chicago,2017,female,average,14037.564516129023,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
5547,Chicago,2017,female,recreational,16251.728862448192,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
11718,Chicago,2017,female,slow,20754.45238095249,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
258,Chicago,2017,male,elite,9408.155038759687,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
2149,Chicago,2017,male,competitive,11238.495579339233,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
4057,Chicago,2017,male,average,13057.464629036222,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
5623,Chicago,2017,male,recreational,15080.428241152402,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
10736,Chicago,2017,male,slow,19476.239474664613,80,56,66.83,0.44,51.71,21,10,29.18,46,PM2.5,3,44,14,46,36
120,Chicago,2018,female,elite,10177.175,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
1288,Chicago,2018,female,competitive,12214.8548136646,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
3990,Chicago,2018,female,average,14006.661403508786,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
5986,Chicago,2018,female,recreational,16220.683762111583,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
9255,Chicago,2018,female,slow,20472.60723933002,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
263,Chicago,2018,male,elite,9148.441064638784,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
2215,Chicago,2018,male,competitive,10898.11196388261,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
4771,Chicago,2018,male,average,12643.15049255922,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
6385,Chicago,2018,male,recreational,14586.717149569324,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
10278,Chicago,2018,male,slow,18770.138353765364,63,57,60.46,0.19,56.97,13,10,29.54,48,PM2.5,3,21,10,48,8
128,Chicago,2019,female,elite,9884.5078125,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
1169,Chicago,2019,female,competitive,11816.565440547474,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
3922,Chicago,2019,female,average,13601.376338602762,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
5710,Chicago,2019,female,recreational,15714.929947460598,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
10365,Chicago,2019,female,slow,20104.510467921216,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
403,Chicago,2019,male,elite,9166.632754342434,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
3088,Chicago,2019,male,competitive,10906.430699481869,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
5105,Chicago,2019,male,average,12679.612144955934,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
6551,Chicago,2019,male,recreational,14622.27873607086,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
9425,Chicago,2019,male,slow,18877.846472148525,55,39,47.25,0,32.38,23,10,29.28,44,PM2.5,3,36,24,44,27
126,Chicago,2021,female,elite,10335.92857142857,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
806,Chicago,2021,female,competitive,12447.74689826303,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
2089,Chicago,2021,female,average,14413.89325035901,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
3414,Chicago,2021,female,recreational,16727.9440538957,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
5442,Chicago,2021,female,slow,20824.487137081895,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
171,Chicago,2021,male,elite,9215.345029239765,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
1150,Chicago,2021,male,competitive,10974.12695652174,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
2209,Chicago,2021,male,average,12737.4327750113,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
3600,Chicago,2021,male,recreational,14750.718888888914,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
7073,Chicago,2021,male,slow,19044.898204439505,83,72,75.5,0,60.71,18,10,29.13,72,PM2.5,6,46,43,72,28
96,Chicago,2022,female,elite,9797.78125,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
624,Chicago,2022,female,competitive,11762.730769230768,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
3403,Chicago,2022,female,average,13587.054069938293,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
4104,Chicago,2022,female,recreational,15641.527534113082,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
8439,Chicago,2022,female,slow,20235.445313425786,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
414,Chicago,2022,male,elite,9147.628019323669,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
2328,Chicago,2022,male,competitive,10665.937285223368,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
4293,Chicago,2022,male,average,12518.03657116236,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
4731,Chicago,2022,male,recreational,14414.054956668786,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
7833,Chicago,2022,male,slow,18522.790374058535,71,46,57.96,0,35.08,14,10,29.51,50,PM2.5,8,39,46,50,39
142,Chicago,2023,female,elite,9825.852112676057,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
1910,Chicago,2023,female,competitive,11720.613612565445,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
4884,Chicago,2023,female,average,13530.565315315322,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
5762,Chicago,2023,female,recreational,15656.900555362747,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
9785,Chicago,2023,female,slow,19986.157690342225,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
342,Chicago,2023,male,elite,8957.669590643276,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
3525,Chicago,2023,male,competitive,10497.16709219858,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
5470,Chicago,2023,male,average,12139.839670932342,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
6475,Chicago,2023,male,recreational,14042.703320463284,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
9860,Chicago,2023,male,slow,18331.018559837743,55,45,50.08,0,35.96,13,10,29.36,43,PM2.5,3,27,16,43,25
74,NYC,1996,female,elite,10744.472972972973,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
694,NYC,1996,female,competitive,12995.612391930836,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
2126,NYC,1996,female,average,15026.573847601127,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
2740,NYC,1996,female,recreational,17228.681751824817,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
1794,NYC,1996,female,slow,21404.829431438135,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
263,NYC,1996,male,elite,9491.593155893537,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
1873,NYC,1996,male,competitive,11316.875066737855,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
5012,NYC,1996,male,average,13169.512769353552,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
7083,NYC,1996,male,recreational,15115.347592827895,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
6523,NYC,1996,male,slow,18605.852368542066,49,37,42.43,0,22.17,18,10,30.26,36,NO2,34,27,19,NA,36
65,NYC,1997,female,elite,10618.246153846154,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
660,NYC,1997,female,competitive,13042.321212121213,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
2262,NYC,1997,female,average,15051.905393457118,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
3258,NYC,1997,female,recreational,17321.298035604665,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
2166,NYC,1997,female,slow,21418.53093259462,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
213,NYC,1997,male,elite,9391.009389671362,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
1626,NYC,1997,male,competitive,11167.824723247231,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
4751,NYC,1997,male,average,13001.685329404332,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
7465,NYC,1997,male,recreational,14951.722304085732,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
7963,NYC,1997,male,slow,18533.70563857843,63,51,58.84,0,56.11,20,10,29.7,40,NO2,33,31,18,NA,40
56,NYC,1998,female,elite,10368.535714285714,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
679,NYC,1998,female,competitive,12740.891016200294,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
2088,NYC,1998,female,average,14701.422413793105,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
3455,NYC,1998,female,recreational,16959.475542691755,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
2680,NYC,1998,female,slow,20988.07686567162,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
290,NYC,1998,male,elite,9364.313793103447,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
1942,NYC,1998,male,competitive,11210.699279093718,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
4994,NYC,1998,male,average,13043.599118942731,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
7708,NYC,1998,male,recreational,15001.211209133366,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
7648,NYC,1998,male,slow,18624.152196652718,57,47,51.64,0,37.23,20,10,29.98,33,NO2,28,31,22,NA,33
38,NYC,1999,female,elite,10439.78947368421,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
618,NYC,1999,female,competitive,12730.077669902912,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
2100,NYC,1999,female,average,14697.731428571427,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
3493,NYC,1999,female,recreational,16969.18923561408,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
2920,NYC,1999,female,slow,21028.77260273971,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
217,NYC,1999,male,elite,9456.235023041474,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
1760,NYC,1999,male,competitive,11250.917045454544,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
4984,NYC,1999,male,average,13093.016452648477,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
7676,NYC,1999,male,recreational,15073.25964043773,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
7980,NYC,1999,male,slow,18694.741102756892,51,40,46.3,0,25.22,21,10,30.2,38,NO2,26,36,NA,29,38
67,NYC,2000,female,elite,10399.850746268658,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
625,NYC,2000,female,competitive,12833.1472,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
1943,NYC,2000,female,average,14750.388574369534,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
3134,NYC,2000,female,recreational,17024.36151882579,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
2572,NYC,2000,female,slow,21145.82581648523,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
230,NYC,2000,male,elite,9493.934782608696,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
1779,NYC,2000,male,competitive,11341.478920741987,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
4899,NYC,2000,male,average,13183.938354766278,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
7143,NYC,2000,male,recreational,15149.546689066217,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
6973,NYC,2000,male,slow,18852.167072995857,51,45,48.09,0,31.13,16,10,29.76,55,PM2.5,22,31,10,55,27
93,NYC,2001,female,elite,10315.440860215054,61,48,54.43,0,39.87,12,10,30.01,52,PM2.5,19,39,17,52,51
